name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,pollen_intensity,admission number
"Lisbon,Portugal",2019-03-12,19.5,9.5,14.2,19.5,8.7,14.1,8.8,71.2,0.0,0,0.0,,0,0.0,,22.0,337.3,1028.7,4.3,11.3,197.9,17.0,8,,2019-03-12T06:53:03,2019-03-12T18:40:20,0.14,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-03-13,15.4,10.1,12.8,15.4,10.1,12.8,5.4,62.0,0.001,100,4.17,rain,0,0.0,50.0,44.6,358.5,1030.6,6.9,11.5,244.8,21.2,9,,2019-03-13T06:51:31,2019-03-13T18:41:20,0.2,Rain,Clear conditions throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-03-14,19.7,10.4,14.5,19.7,10.4,14.5,4.2,52.1,0.0,0,0.0,,0,0.0,32.4,21.4,22.1,1029.2,1.2,12.4,229.8,19.9,8,,2019-03-14T06:49:59,2019-03-14T18:42:20,0.25,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",good,4
"Lisbon,Portugal",2019-03-15,22.5,9.3,15.9,22.5,8.8,15.9,4.6,51.9,0.0,0,0.0,,0,0.0,,12.5,26.9,1025.4,1.5,11.3,240.6,20.7,8,,2019-03-15T06:48:26,2019-03-15T18:43:19,0.31,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",good,0
"Lisbon,Portugal",2019-03-16,23.4,11.5,15.9,23.4,11.5,15.9,8.6,62.9,0.0,0,0.0,,0,0.0,44.6,20.6,322.2,1021.3,0.8,10.5,223.2,19.3,8,,2019-03-16T06:46:53,2019-03-16T18:44:18,0.36,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-03-17,17.0,10.4,13.4,17.0,10.4,13.4,8.5,72.6,0.0,0,0.0,,0,0.0,,22.1,327.5,1023.2,5.7,10.9,165.4,14.2,8,,2019-03-17T06:45:20,2019-03-17T18:45:17,0.41,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-03-18,19.7,10.4,14.3,19.7,10.4,14.3,6.2,59.6,0.0,0,0.0,,0,0.0,,27.1,1.4,1023.2,5.6,12.3,241.2,20.7,8,,2019-03-18T06:43:47,2019-03-18T18:46:16,0.45,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",good,3
"Lisbon,Portugal",2019-03-19,20.5,11.0,15.7,20.5,11.0,15.7,3.9,46.6,0.0,0,0.0,,0,0.0,,22.6,21.1,1024.1,0.4,11.9,241.3,20.8,8,,2019-03-19T06:42:13,2019-03-19T18:47:15,0.48,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",good,0
"Lisbon,Portugal",2019-03-20,19.6,11.9,15.9,19.6,11.9,15.9,3.4,44.2,0.0,0,0.0,,0,0.0,,22.5,46.0,1025.0,0.4,12.5,250.4,21.6,8,,2019-03-20T06:40:39,2019-03-20T18:48:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",good,2
"Lisbon,Portugal",2019-03-21,19.2,10.8,14.8,19.2,10.8,14.8,5.5,54.0,0.0,0,0.0,,0,0.0,37.1,15.5,31.7,1024.7,5.8,11.9,254.1,21.7,8,,2019-03-21T06:39:06,2019-03-21T18:49:11,0.5,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999",good,4
"Lisbon,Portugal",2019-03-22,20.6,10.8,16.0,20.6,10.8,16.0,2.4,41.6,0.005,100,4.17,rain,0,0.0,,21.5,46.2,1024.2,0.0,12.0,261.8,22.4,8,,2019-03-22T06:37:32,2019-03-22T18:50:10,0.52,Rain,Clear conditions throughout the day with morning rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,1
"Lisbon,Portugal",2019-03-23,23.0,12.5,17.8,23.0,12.5,17.8,3.8,40.2,0.0,0,0.0,,0,0.0,,21.9,56.5,1021.0,0.0,11.1,246.1,21.3,8,,2019-03-23T06:35:58,2019-03-23T18:51:08,0.54,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,0
"Lisbon,Portugal",2019-03-24,22.0,13.9,17.4,22.0,13.9,17.4,6.4,49.6,0.0,0,0.0,,0,0.0,,24.1,63.5,1019.7,0.7,10.5,240.0,20.9,8,,2019-03-24T06:34:24,2019-03-24T18:52:06,0.58,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,1
"Lisbon,Portugal",2019-03-25,24.9,13.2,19.0,24.9,13.2,19.0,5.5,44.7,0.0,0,0.0,,0,0.0,44.6,28.4,45.8,1017.0,2.0,11.9,251.5,21.7,8,,2019-03-25T06:32:50,2019-03-25T18:53:03,0.62,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,7
"Lisbon,Portugal",2019-03-26,23.5,14.6,19.2,23.5,14.6,19.2,2.5,33.1,0.0,0,0.0,,0,0.0,40.7,34.7,47.3,1012.8,9.1,11.9,253.6,21.9,8,,2019-03-26T06:31:16,2019-03-26T18:54:01,0.67,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,3
"Lisbon,Portugal",2019-03-27,23.1,13.5,18.3,23.1,13.5,18.3,4.5,44.1,0.0,0,0.0,,0,0.0,,25.0,62.9,1019.0,0.4,11.0,260.6,22.5,9,,2019-03-27T06:29:42,2019-03-27T18:54:59,0.72,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,1
"Lisbon,Portugal",2019-03-28,22.2,11.3,17.1,22.2,11.3,17.1,6.3,52.9,0.0,0,0.0,,0,0.0,40.7,17.7,52.7,1022.1,0.5,11.6,256.4,22.2,8,,2019-03-28T06:28:09,2019-03-28T18:55:56,0.77,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-03-29,22.1,10.9,16.3,22.1,10.9,16.3,5.5,51.0,0.0,0,0.0,,0,0.0,42.5,16.8,32.2,1020.1,4.1,12.0,258.6,22.4,9,,2019-03-29T06:26:35,2019-03-29T18:56:54,0.82,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,5
"Lisbon,Portugal",2019-03-30,21.6,11.8,15.7,21.6,11.8,15.7,5.7,52.9,0.0,0,0.0,,0,0.0,,17.8,24.2,1016.4,4.0,10.4,255.0,22.1,9,,2019-03-30T06:25:02,2019-03-30T18:57:51,0.86,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-03-31,22.0,13.8,16.9,22.0,13.8,16.9,8.1,57.3,0.386,100,12.5,rain,0,0.0,37.1,20.8,15.6,1011.4,3.4,10.7,241.7,20.0,8,,2019-03-31T07:23:28,2019-03-31T19:58:49,0.9,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,1
"Lisbon,Portugal",2019-04-01,20.6,13.9,16.0,20.6,13.9,16.0,11.0,73.4,0.101,100,29.17,rain,0,0.0,,12.6,345.4,1013.1,9.7,11.7,243.4,21.2,8,,2019-04-01T07:21:55,2019-04-01T19:59:46,0.94,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,4
"Lisbon,Portugal",2019-04-02,20.4,11.5,15.0,20.4,11.5,15.0,10.4,74.8,0.0,0,0.0,,0,0.0,,22.9,339.5,1016.9,10.2,10.7,169.5,14.8,6,,2019-04-02T07:20:23,2019-04-02T20:00:44,0.97,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,4
"Lisbon,Portugal",2019-04-03,14.8,10.9,12.7,14.8,10.9,12.7,5.9,64.3,0.0,0,0.0,,0,0.0,,31.4,355.2,1013.2,13.3,12.5,150.7,13.2,6,,2019-04-03T07:18:50,2019-04-03T20:01:41,0.99,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,4
"Lisbon,Portugal",2019-04-04,16.0,8.9,11.9,16.0,7.6,11.7,5.1,64.8,0.379,100,20.83,rain,0,0.0,35.3,20.8,306.0,1007.7,8.7,12.0,176.7,15.4,8,,2019-04-04T07:17:18,2019-04-04T20:02:38,1.0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,3
"Lisbon,Portugal",2019-04-05,13.5,6.2,10.6,13.5,3.8,10.0,7.0,78.9,29.016,100,75.0,rain,0,0.0,61.2,26.7,279.7,1004.0,9.8,11.6,201.4,17.3,7,,2019-04-05T07:15:46,2019-04-05T20:03:35,0.0,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999",baixos,2
"Lisbon,Portugal",2019-04-06,16.4,8.7,11.8,16.4,6.9,11.1,7.6,76.4,4.302,100,54.17,rain,0,0.0,,26.5,268.7,1009.4,4.6,10.9,210.0,18.1,9,,2019-04-06T07:14:15,2019-04-06T20:04:33,0.01,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,F1372,08534099999,D7126,08536099999,LPPT,08579099999",baixos,0
"Lisbon,Portugal",2019-04-07,16.2,11.1,13.6,16.2,11.1,13.6,11.4,86.8,7.057,100,41.67,rain,0,0.0,,23.7,238.9,1013.1,7.5,8.9,118.8,10.3,5,,2019-04-07T07:12:44,2019-04-07T20:05:30,0.02,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,F1372,08534099999,08536099999,LPPT",baixos,2
"Lisbon,Portugal",2019-04-08,17.9,10.6,13.8,17.9,10.6,13.8,10.5,82.1,5.14,100,41.67,rain,0,0.0,37.1,24.7,256.1,1015.9,10.2,11.5,215.3,18.5,8,,2019-04-08T07:11:13,2019-04-08T20:06:27,0.05,Rain,Clear conditions throughout the day with rain.,rain,"08535099999,08532099999,F1372,08534099999,08536099999,LPPT,08579099999",baixos,1
"Lisbon,Portugal",2019-04-09,18.3,11.6,13.8,18.3,11.6,13.8,9.1,74.1,0.914,100,33.33,rain,0,0.0,42.5,24.8,282.2,1018.3,9.1,10.9,223.7,19.3,8,,2019-04-09T07:09:43,2019-04-09T20:07:25,0.08,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,08532099999,F1372,08534099999,08536099999,LPPT,08579099999",baixos,3
"Lisbon,Portugal",2019-04-10,17.0,11.2,13.7,17.0,11.2,13.7,10.0,78.9,2.659,100,37.5,rain,0,0.0,42.5,24.4,318.0,1020.7,11.1,11.7,184.7,15.9,7,,2019-04-10T07:08:13,2019-04-10T20:08:22,0.13,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,08532099999,F1372,08534099999,08536099999,LPPT,08579099999",baixos,3
"Lisbon,Portugal",2019-04-11,18.4,11.0,14.2,18.4,11.0,14.2,8.3,69.6,0.0,0,0.0,,0,0.0,,24.3,336.9,1021.3,11.7,12.1,262.1,22.7,9,,2019-04-11T07:06:44,2019-04-11T20:09:19,0.18,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",baixos,3
"Lisbon,Portugal",2019-04-12,20.4,10.7,15.1,20.4,10.7,15.1,8.4,65.6,0.0,0,0.0,,0,0.0,,16.1,323.9,1020.1,7.1,12.0,275.0,23.8,9,,2019-04-12T07:05:15,2019-04-12T20:10:17,0.23,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,0
"Lisbon,Portugal",2019-04-13,19.0,13.6,15.9,19.0,13.6,15.9,12.5,80.8,0.115,100,8.33,rain,0,0.0,,18.8,234.1,1020.3,6.8,11.0,122.7,10.9,4,,2019-04-13T07:03:47,2019-04-13T20:11:14,0.29,Rain,Clear conditions throughout the day with morning rain.,rain,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-04-14,21.4,15.5,17.3,21.4,15.5,17.3,15.6,90.1,0.869,100,29.17,rain,0,0.0,,14.6,227.0,1017.5,7.8,6.7,132.8,11.4,5,,2019-04-14T07:02:20,2019-04-14T20:12:12,0.35,Rain,Clear conditions throughout the day with rain.,rain,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,4
"Lisbon,Portugal",2019-04-15,19.8,12.6,15.8,19.8,12.6,15.8,12.1,79.5,0.188,100,4.17,rain,0,0.0,,21.1,270.0,1015.2,12.8,11.4,177.5,15.3,7,,2019-04-15T07:00:53,2019-04-15T20:13:09,0.4,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08535099999,08532099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,1
"Lisbon,Portugal",2019-04-16,21.3,10.9,14.7,21.3,10.9,14.7,9.6,73.7,0.0,0,0.0,,0,0.0,,22.2,210.3,1015.8,10.5,11.4,262.7,22.6,8,,2019-04-16T06:59:27,2019-04-16T20:14:07,0.44,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,4
"Lisbon,Portugal",2019-04-17,15.9,13.0,14.3,15.9,13.0,14.3,12.1,87.0,6.151,100,33.33,rain,0,0.0,40.7,26.7,194.6,1008.5,14.8,10.6,73.1,6.3,3,,2019-04-17T06:58:01,2019-04-17T20:15:04,0.47,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"08535099999,08532099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,1
"Lisbon,Portugal",2019-04-18,19.7,11.5,15.0,19.7,11.5,15.0,11.3,79.5,0.878,100,29.17,rain,0,0.0,,20.9,259.8,1012.7,10.8,12.3,221.3,19.0,9,,2019-04-18T06:56:37,2019-04-18T20:16:02,0.49,Rain,Clear conditions throughout the day with rain.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,1
"Lisbon,Portugal",2019-04-19,17.5,11.9,14.0,17.5,11.9,14.0,11.4,84.4,5.948,100,16.67,rain,0,0.0,,14.8,335.7,1015.4,5.6,10.8,126.6,11.0,5,,2019-04-19T06:55:13,2019-04-19T20:16:59,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,2
"Lisbon,Portugal",2019-04-20,24.1,13.0,18.1,24.1,13.0,18.1,10.5,63.5,0.005,100,4.17,rain,0,0.0,,22.7,29.9,1015.2,3.8,11.3,262.6,22.5,8,,2019-04-20T06:53:50,2019-04-20T20:17:57,0.51,Rain,Clear conditions throughout the day with early morning rain.,rain,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,1
"Lisbon,Portugal",2019-04-21,23.0,14.4,18.3,23.0,14.4,18.3,8.6,54.0,0.0,0,0.0,,0,0.0,,24.5,24.2,1011.0,2.4,11.1,282.8,24.2,9,,2019-04-21T06:52:27,2019-04-21T20:18:55,0.53,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,0
"Lisbon,Portugal",2019-04-22,21.4,11.2,16.4,21.4,11.2,16.4,11.3,73.3,2.881,100,12.5,rain,0,0.0,38.9,23.4,277.6,1004.3,13.2,9.4,217.1,18.6,8,,2019-04-22T06:51:06,2019-04-22T20:19:52,0.56,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,4
"Lisbon,Portugal",2019-04-23,15.9,8.7,11.6,15.9,5.8,11.2,6.7,73.3,4.736,100,41.67,rain,0,0.0,42.5,27.8,269.9,1002.9,11.5,12.1,216.3,18.6,10,,2019-04-23T06:49:45,2019-04-23T20:20:50,0.6,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,2
"Lisbon,Portugal",2019-04-24,18.3,11.2,14.5,18.3,11.2,14.5,12.1,86.3,12.832,100,58.33,rain,0,0.0,57.6,33.5,237.7,1004.7,13.7,9.8,175.8,15.2,8,,2019-04-24T06:48:25,2019-04-24T20:21:47,0.64,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,1
"Lisbon,Portugal",2019-04-25,18.3,10.6,14.0,18.3,10.6,14.0,8.1,68.7,1.598,100,37.5,rain,0,0.0,50.0,29.7,275.7,1015.8,5.6,10.8,259.0,22.3,9,,2019-04-25T06:47:06,2019-04-25T20:22:45,0.69,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,6
"Lisbon,Portugal",2019-04-26,18.9,11.5,14.7,18.9,11.5,14.7,7.9,65.9,0.0,0,0.0,,0,0.0,,21.0,336.4,1026.4,7.9,11.3,249.9,21.8,7,,2019-04-26T06:45:49,2019-04-26T20:23:43,0.73,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,0
"Lisbon,Portugal",2019-04-27,23.6,11.5,16.9,23.6,11.5,16.9,8.4,59.0,0.0,0,0.0,,0,0.0,,21.5,14.6,1025.4,0.4,11.1,304.0,26.2,9,,2019-04-27T06:44:32,2019-04-27T20:24:40,0.78,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,2
"Lisbon,Portugal",2019-04-28,27.6,13.9,20.8,26.8,13.9,20.7,10.7,55.0,0.0,0,0.0,,0,0.0,,21.0,6.8,1019.8,3.5,11.1,291.2,25.1,9,,2019-04-28T06:43:16,2019-04-28T20:25:38,0.83,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,0
"Lisbon,Portugal",2019-04-29,25.1,14.9,19.8,25.1,14.9,19.8,9.1,51.1,0.0,0,0.0,,0,0.0,46.4,23.2,338.0,1017.2,0.6,10.3,312.3,27.1,9,,2019-04-29T06:42:01,2019-04-29T20:26:35,0.87,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,4
"Lisbon,Portugal",2019-04-30,22.9,12.6,17.3,22.9,12.6,17.3,10.5,65.3,0.0,0,0.0,,0,0.0,,24.7,335.9,1016.3,8.6,11.8,304.8,26.4,9,,2019-04-30T06:40:48,2019-04-30T20:27:33,0.91,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,1
"Lisbon,Portugal",2019-05-01,23.0,13.5,17.4,23.0,13.5,17.4,11.1,67.9,0.0,0,0.0,,0,0.0,55.4,27.6,335.8,1012.9,1.6,10.6,298.5,25.6,9,,2019-05-01T06:39:35,2019-05-01T20:28:30,0.95,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",elevados,2
"Lisbon,Portugal",2019-05-02,27.6,13.9,20.2,27.5,13.9,20.2,11.9,60.6,0.0,0,0.0,,0,0.0,,22.7,341.2,1010.4,1.4,11.5,306.1,26.4,9,,2019-05-02T06:38:24,2019-05-02T20:29:27,0.97,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",elevados,1
"Lisbon,Portugal",2019-05-03,28.9,17.2,22.2,28.2,17.2,22.1,11.3,51.6,0.0,0,0.0,,0,0.0,,22.8,342.9,1010.0,4.2,12.0,314.3,27.2,9,,2019-05-03T06:37:13,2019-05-03T20:30:24,0.99,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,1
"Lisbon,Portugal",2019-05-04,27.9,15.4,20.4,27.2,15.4,20.3,9.2,50.5,0.0,0,0.0,,0,0.0,38.9,18.4,352.9,1012.5,0.1,11.1,315.7,27.2,9,,2019-05-04T06:36:04,2019-05-04T20:31:21,1.0,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,0
"Lisbon,Portugal",2019-05-05,22.6,13.6,18.1,22.6,13.6,18.1,10.9,63.2,0.0,0,0.0,,0,0.0,31.7,17.5,275.4,1016.3,1.3,10.4,306.3,26.4,9,,2019-05-05T06:34:57,2019-05-05T20:32:18,0.0,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,3
"Lisbon,Portugal",2019-05-06,20.8,14.1,16.7,20.8,14.1,16.7,10.5,67.6,0.0,0,0.0,,0,0.0,,17.5,282.8,1020.1,13.7,12.2,206.9,17.7,8,,2019-05-06T06:33:50,2019-05-06T20:33:15,0.01,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,4
"Lisbon,Portugal",2019-05-07,18.6,15.7,16.7,18.6,15.7,16.7,15.6,93.7,2.33,100,33.33,rain,0,0.0,,23.5,231.3,1018.5,16.4,7.7,109.2,9.3,4,,2019-05-07T06:32:45,2019-05-07T20:34:11,0.04,Rain,Clear conditions throughout the day with rain.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,0
"Lisbon,Portugal",2019-05-08,17.6,14.6,16.1,17.6,14.6,16.1,15.3,95.4,11.46,100,70.83,rain,0,0.0,,59.0,250.9,1016.3,15.6,7.4,158.5,13.5,6,,2019-05-08T06:31:41,2019-05-08T20:35:07,0.07,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,5
"Lisbon,Portugal",2019-05-09,19.5,14.6,16.6,19.5,14.6,16.6,15.9,96.1,2.116,100,37.5,rain,0,0.0,,31.4,233.5,1016.0,16.0,7.2,137.2,11.8,5,,2019-05-09T06:30:39,2019-05-09T20:36:03,0.11,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-05-10,20.5,15.0,17.7,20.5,15.0,17.7,15.1,85.7,0.485,100,25.0,rain,0,0.0,,17.8,270.5,1017.6,12.8,10.3,218.3,19.2,9,,2019-05-10T06:29:37,2019-05-10T20:36:59,0.16,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,3
"Lisbon,Portugal",2019-05-11,27.5,13.9,20.0,26.9,13.9,20.0,11.6,61.5,0.001,100,4.17,rain,0,0.0,,17.5,0.9,1020.0,0.6,11.2,330.2,28.5,9,,2019-05-11T06:28:38,2019-05-11T20:37:55,0.22,Rain,Clear conditions throughout the day with early morning rain.,rain,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,0
"Lisbon,Portugal",2019-05-12,33.1,19.9,26.1,31.4,19.9,25.3,9.2,36.8,0.0,0,0.0,,0,0.0,35.3,23.6,45.4,1017.7,0.4,11.2,326.6,27.9,9,,2019-05-12T06:27:39,2019-05-12T20:38:50,0.28,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08534099999,08536099999,LPPT,08579099999",muito elevados,4
"Lisbon,Portugal",2019-05-13,34.0,21.8,27.5,31.5,21.8,26.6,4.5,24.1,0.0,0,0.0,,0,0.0,42.5,22.1,36.7,1015.2,0.0,12.3,335.4,28.8,10,,2019-05-13T06:26:42,2019-05-13T20:39:45,0.33,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,7
"Lisbon,Portugal",2019-05-14,30.9,20.3,25.3,29.6,20.3,25.0,10.2,39.5,0.0,0,0.0,,0,0.0,,19.6,319.7,1013.7,2.5,11.8,328.6,28.3,9,,2019-05-14T06:25:47,2019-05-14T20:40:39,0.39,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,9
"Lisbon,Portugal",2019-05-15,30.3,17.6,23.0,29.1,17.6,22.8,10.8,47.9,0.0,0,0.0,,0,0.0,42.5,25.2,331.3,1013.2,4.7,12.0,326.4,28.1,9,,2019-05-15T06:24:53,2019-05-15T20:41:33,0.43,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,F1372,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,9
"Lisbon,Portugal",2019-05-16,21.4,14.6,16.9,21.4,14.6,16.9,10.8,68.1,0.0,0,0.0,,0,0.0,48.2,27.7,337.8,1014.8,11.9,11.8,197.3,17.1,7,,2019-05-16T06:24:01,2019-05-16T20:42:27,0.46,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,2
"Lisbon,Portugal",2019-05-17,19.5,13.4,15.8,19.5,13.4,15.8,7.8,59.6,0.0,0,0.0,,0,0.0,48.2,27.0,343.7,1017.8,13.1,11.8,244.3,21.0,10,,2019-05-17T06:23:10,2019-05-17T20:43:20,0.49,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,6
"Lisbon,Portugal",2019-05-18,18.8,13.0,15.8,18.8,13.0,15.8,8.1,60.7,0.0,0,0.0,,0,0.0,,24.5,326.9,1017.1,4.5,11.0,166.6,14.2,5,,2019-05-18T06:22:21,2019-05-18T20:44:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"08535099999,F1372,08532099999,08534099999,08536099999,LPPT,08579099999",muito elevados,6
"Lisbon,Portugal",2019-05-19,21.5,14.4,17.4,21.5,14.4,17.4,10.2,63.3,0.0,0,0.0,,0,0.0,37.1,21.0,331.3,1015.3,3.8,11.0,282.1,24.4,9,,2019-05-19T06:21:34,2019-05-19T20:45:05,0.5,Clear,Clear conditions throughout the day.,clear-day,"08535099999,08532099999,F1372,08534099999,D7126,08536099999,LPPT,08579099999",muito elevados,4
